MB2013_code,total,AU2013_code,AU2013_label,TA2013_label
1455026,2,547100,Greenmeadows,Napier City
1455027,1,547100,Greenmeadows,Napier City
1455028,1,547100,Greenmeadows,Napier City
1455029,1,547100,Greenmeadows,Napier City
1455019,4,547100,Greenmeadows,Napier City
1455020,1,547100,Greenmeadows,Napier City
1455021,4,547100,Greenmeadows,Napier City
1455012,3,547100,Greenmeadows,Napier City
1455013,1,547100,Greenmeadows,Napier City
1455014,0,547100,Greenmeadows,Napier City
1455015,0,547100,Greenmeadows,Napier City
1455016,0,547100,Greenmeadows,Napier City
1455006,1,547100,Greenmeadows,Napier City
1455007,1,547100,Greenmeadows,Napier City
1455022,1,547100,Greenmeadows,Napier City
1455023,2,547100,Greenmeadows,Napier City
1455024,0,547100,Greenmeadows,Napier City
1455025,2,547100,Greenmeadows,Napier City
1455017,1,547100,Greenmeadows,Napier City
1455018,0,547100,Greenmeadows,Napier City
1455030,0,547100,Greenmeadows,Napier City
1455031,0,547100,Greenmeadows,Napier City
1455032,0,547100,Greenmeadows,Napier City
1455033,0,547100,Greenmeadows,Napier City
1455011,0,547100,Greenmeadows,Napier City
1455100,1,547100,Greenmeadows,Napier City
1455201,7,547100,Greenmeadows,Napier City
1455203,0,547100,Greenmeadows,Napier City
1455204,0,547100,Greenmeadows,Napier City
1455205,2,547100,Greenmeadows,Napier City
1455300,1,547100,Greenmeadows,Napier City
1455402,0,547100,Greenmeadows,Napier City
1455403,0,547100,Greenmeadows,Napier City
1455404,4,547100,Greenmeadows,Napier City
1455405,0,547100,Greenmeadows,Napier City
1455500,3,547100,Greenmeadows,Napier City
1455600,0,547100,Greenmeadows,Napier City
1455701,1,547100,Greenmeadows,Napier City
1455702,2,547100,Greenmeadows,Napier City
1455703,1,547100,Greenmeadows,Napier City
1455800,0,547100,Greenmeadows,Napier City
1455901,0,547100,Greenmeadows,Napier City
1455902,0,547100,Greenmeadows,Napier City
1455903,0,547100,Greenmeadows,Napier City
1456000,2,547100,Greenmeadows,Napier City
1456101,0,547100,Greenmeadows,Napier City
1456102,0,547100,Greenmeadows,Napier City
1456103,0,547100,Greenmeadows,Napier City
1456104,1,547100,Greenmeadows,Napier City
1456201,1,547100,Greenmeadows,Napier City
1456202,0,547100,Greenmeadows,Napier City
1456203,0,547100,Greenmeadows,Napier City
1456204,3,547100,Greenmeadows,Napier City
1456301,1,547100,Greenmeadows,Napier City
1456302,2,547100,Greenmeadows,Napier City
1456303,0,547100,Greenmeadows,Napier City
1456401,0,547100,Greenmeadows,Napier City
1456402,3,547100,Greenmeadows,Napier City
1456501,2,547100,Greenmeadows,Napier City
1456502,1,547100,Greenmeadows,Napier City
1456503,3,547100,Greenmeadows,Napier City
1456504,4,547100,Greenmeadows,Napier City
1456601,1,547200,Taradale North,Napier City
1456602,0,547200,Taradale North,Napier City
1456603,1,547200,Taradale North,Napier City
1456701,0,547200,Taradale North,Napier City
1456702,2,547200,Taradale North,Napier City
1456703,1,547200,Taradale North,Napier City
1456704,0,547200,Taradale North,Napier City
1456705,2,547200,Taradale North,Napier City
1456801,2,547200,Taradale North,Napier City
1456802,0,547200,Taradale North,Napier City
1456803,2,547200,Taradale North,Napier City
1456804,0,547200,Taradale North,Napier City
1456900,0,547200,Taradale North,Napier City
1457001,1,547200,Taradale North,Napier City
1457002,0,547200,Taradale North,Napier City
1457106,0,545621,Poraiti,Napier City
1457107,1,545621,Poraiti,Napier City
1457108,0,545621,Poraiti,Napier City
1457109,0,545621,Poraiti,Napier City
1457110,0,545621,Poraiti,Napier City
1457103,0,547200,Taradale North,Napier City
1457104,0,547200,Taradale North,Napier City
1457105,0,547200,Taradale North,Napier City
1457201,0,547200,Taradale North,Napier City
1457202,1,547200,Taradale North,Napier City
1457303,1,545621,Poraiti,Napier City
1457304,0,547200,Taradale North,Napier City
1457302,0,547200,Taradale North,Napier City
1457400,0,547200,Taradale North,Napier City
1457500,1,547200,Taradale North,Napier City
1457600,1,547200,Taradale North,Napier City
1457700,0,547200,Taradale North,Napier City
1457800,1,547200,Taradale North,Napier City
1457900,1,547200,Taradale North,Napier City
1458000,1,547200,Taradale North,Napier City
1458100,0,547200,Taradale North,Napier City
1458201,1,547200,Taradale North,Napier City
1458202,1,547200,Taradale North,Napier City
1458300,2,547200,Taradale North,Napier City
1458400,0,547200,Taradale North,Napier City
1458500,2,547200,Taradale North,Napier City
1458600,1,547200,Taradale North,Napier City
1458700,5,547200,Taradale North,Napier City
1458801,2,547200,Taradale North,Napier City
1458802,1,547200,Taradale North,Napier City
1458901,1,547200,Taradale North,Napier City
1458902,1,547200,Taradale North,Napier City
1459000,12,547200,Taradale North,Napier City
1459100,3,547200,Taradale North,Napier City
1459200,5,547200,Taradale North,Napier City
1459301,0,547200,Taradale North,Napier City
1459302,3,547200,Taradale North,Napier City
1459400,6,547200,Taradale North,Napier City
1459500,2,547200,Taradale North,Napier City
1459600,0,547200,Taradale North,Napier City
1459700,1,547200,Taradale North,Napier City
1459800,9,547300,Taradale South,Napier City
1459900,1,547300,Taradale South,Napier City
1460000,2,547300,Taradale South,Napier City
1460100,1,547300,Taradale South,Napier City
1460200,0,547300,Taradale South,Napier City
1460301,2,547300,Taradale South,Napier City
1460302,0,547300,Taradale South,Napier City
1460303,0,547300,Taradale South,Napier City
1460400,0,547300,Taradale South,Napier City
1460500,7,547300,Taradale South,Napier City
1460600,8,547300,Taradale South,Napier City
1460700,3,547300,Taradale South,Napier City
1460800,9,547300,Taradale South,Napier City
1460901,4,547300,Taradale South,Napier City
1460902,4,547300,Taradale South,Napier City
1461001,1,547300,Taradale South,Napier City
1461004,3,547300,Taradale South,Napier City
1461009,0,547300,Taradale South,Napier City
1461010,0,547300,Taradale South,Napier City
1461011,0,547300,Taradale South,Napier City
1461012,0,547300,Taradale South,Napier City
1461013,1,547300,Taradale South,Napier City
1461014,0,547300,Taradale South,Napier City
1461015,0,547300,Taradale South,Napier City
1461016,0,547300,Taradale South,Napier City
1461017,0,547300,Taradale South,Napier City
1461018,3,547300,Taradale South,Napier City
1461101,0,547300,Taradale South,Napier City
1461102,1,547300,Taradale South,Napier City
1461103,0,547300,Taradale South,Napier City
1461201,0,547300,Taradale South,Napier City
1461202,2,547300,Taradale South,Napier City
1461203,0,547300,Taradale South,Napier City
1461204,0,547300,Taradale South,Napier City
1461300,1,547300,Taradale South,Napier City
1461401,0,547300,Taradale South,Napier City
1461402,1,547300,Taradale South,Napier City
1461403,0,547300,Taradale South,Napier City
1461501,0,547300,Taradale South,Napier City
1461502,6,547300,Taradale South,Napier City
1461503,1,547300,Taradale South,Napier City
1461601,1,547300,Taradale South,Napier City
1461602,2,547300,Taradale South,Napier City
1461603,4,547300,Taradale South,Napier City
1461701,1,547300,Taradale South,Napier City
1461702,0,547300,Taradale South,Napier City
1461801,1,547300,Taradale South,Napier City
1461802,0,547300,Taradale South,Napier City
1461901,0,547300,Taradale South,Napier City
1461902,0,547300,Taradale South,Napier City
1462000,0,545913,Whanawhana,Hastings District
1462100,1,545913,Whanawhana,Hastings District
1462201,0,545841,Maraekakaho,Hastings District
1462202,0,545841,Maraekakaho,Hastings District
1462300,0,545841,Maraekakaho,Hastings District
1462401,1,545841,Maraekakaho,Hastings District
1462402,0,545841,Maraekakaho,Hastings District
1462500,0,545841,Maraekakaho,Hastings District
1462600,3,545841,Maraekakaho,Hastings District
1462700,0,545841,Maraekakaho,Hastings District
1462800,2,545841,Maraekakaho,Hastings District
1462901,10,545841,Maraekakaho,Hastings District
1462902,0,545842,Bridge Pa,Hastings District
1463000,6,545841,Maraekakaho,Hastings District
1463100,0,545841,Maraekakaho,Hastings District
1463200,1,545842,Bridge Pa,Hastings District
1463300,0,545842,Bridge Pa,Hastings District
1463401,0,545841,Maraekakaho,Hastings District
1463402,0,545841,Maraekakaho,Hastings District
1463500,2,545851,Poukawa,Hastings District
1463601,1,545851,Poukawa,Hastings District
1463602,1,545852,Pakipaki,Hastings District
1463700,2,545852,Pakipaki,Hastings District
1463801,1,545851,Poukawa,Hastings District
1463802,0,545851,Poukawa,Hastings District
1463803,0,545851,Poukawa,Hastings District
1463900,2,545851,Poukawa,Hastings District
1464000,0,545841,Maraekakaho,Hastings District
1464101,0,545851,Poukawa,Hastings District
1464102,0,545851,Poukawa,Hastings District
1464200,2,545851,Poukawa,Hastings District
1464300,1,545851,Poukawa,Hastings District
1464400,1,545851,Poukawa,Hastings District
1464500,0,545851,Poukawa,Hastings District
1464600,2,545851,Poukawa,Hastings District
1464700,0,545851,Poukawa,Hastings District
1464800,1,545851,Poukawa,Hastings District
1464900,0,545851,Poukawa,Hastings District
1465000,0,545851,Poukawa,Hastings District
1465100,0,545851,Poukawa,Hastings District
1465200,6,545762,Longlands South,Hastings District
1465300,2,545762,Longlands South,Hastings District
1465400,6,545762,Longlands South,Hastings District
1465507,0,548821,Iona,Hastings District
1465508,0,548821,Iona,Hastings District
1465503,1,545762,Longlands South,Hastings District
1465505,0,548821,Iona,Hastings District
1465506,2,545762,Longlands South,Hastings District
1465601,1,548822,Havelock Hills,Hastings District
1465602,0,548822,Havelock Hills,Hastings District
1465603,0,548822,Havelock Hills,Hastings District
1465700,10,545852,Pakipaki,Hastings District
1465801,0,545852,Pakipaki,Hastings District
1465802,2,545851,Poukawa,Hastings District
1465901,7,548822,Havelock Hills,Hastings District
1465903,2,545851,Poukawa,Hastings District
1465904,1,548822,Havelock Hills,Hastings District
1465905,0,548822,Havelock Hills,Hastings District
1466001,2,545851,Poukawa,Hastings District
1466002,0,545851,Poukawa,Hastings District
1466101,3,545851,Poukawa,Hastings District
1466102,0,545851,Poukawa,Hastings District
1466201,1,548831,Te Mata,Hastings District
1466202,1,545750,Brookvale,Hastings District
1466300,2,545750,Brookvale,Hastings District
1466401,1,548831,Te Mata,Hastings District
1466403,0,548831,Te Mata,Hastings District
1466404,0,548831,Te Mata,Hastings District
1466405,0,548831,Te Mata,Hastings District
1466406,0,548831,Te Mata,Hastings District
1466407,1,548831,Te Mata,Hastings District
1466408,1,548831,Te Mata,Hastings District
1466409,0,548831,Te Mata,Hastings District
1466410,0,548831,Te Mata,Hastings District
1466411,0,548831,Te Mata,Hastings District
1466412,0,548831,Te Mata,Hastings District
1466413,0,548831,Te Mata,Hastings District
1466414,0,548831,Te Mata,Hastings District
1466415,1,548831,Te Mata,Hastings District
1466501,5,545750,Brookvale,Hastings District
1466502,0,548831,Te Mata,Hastings District
1466600,6,545750,Brookvale,Hastings District
1466704,0,548832,Havelock North Central,Hastings District
1466705,1,548832,Havelock North Central,Hastings District
1466706,0,548833,Te Mata Hills,Hastings District
1466707,0,548833,Te Mata Hills,Hastings District
1466708,1,548833,Te Mata Hills,Hastings District
1466709,0,548833,Te Mata Hills,Hastings District
1466710,0,548833,Te Mata Hills,Hastings District
1466801,0,548833,Te Mata Hills,Hastings District
1466802,0,548833,Te Mata Hills,Hastings District
1466901,0,548822,Havelock Hills,Hastings District
1466902,0,548821,Iona,Hastings District
1467001,0,548833,Te Mata Hills,Hastings District
1467002,0,545851,Poukawa,Hastings District
1467003,1,548833,Te Mata Hills,Hastings District
1467101,0,548822,Havelock Hills,Hastings District
1467102,0,548822,Havelock Hills,Hastings District
1467103,1,545851,Poukawa,Hastings District
1467200,2,545860,Waimarama,Hastings District
1467301,0,545860,Waimarama,Hastings District
1467302,0,549602,Elsthorpe-Flemington,Central Hawke's Bay District
1467400,3,545860,Waimarama,Hastings District
1467500,2,545860,Waimarama,Hastings District
1467600,4,545860,Waimarama,Hastings District
1467700,4,545860,Waimarama,Hastings District
1467801,3,545860,Waimarama,Hastings District
1467802,0,620904,Bare Island,Area Outside Territorial Authority
1467901,3,545860,Waimarama,Hastings District
1467902,3,545860,Waimarama,Hastings District
1467903,0,545860,Waimarama,Hastings District
1467904,0,545860,Waimarama,Hastings District
1467905,0,545860,Waimarama,Hastings District
1467906,0,545860,Waimarama,Hastings District
1467907,1,545860,Waimarama,Hastings District
1468000,1,545762,Longlands South,Hastings District
1468100,1,545762,Longlands South,Hastings District
1468200,4,545762,Longlands South,Hastings District
1468300,4,545762,Longlands South,Hastings District
1468400,8,545762,Longlands South,Hastings District
1468500,2,545762,Longlands South,Hastings District
1468600,12,545762,Longlands South,Hastings District
1468700,5,545852,Pakipaki,Hastings District
1468801,4,545761,Irongate,Hastings District
1468802,1,547900,Raureka,Hastings District
1468901,0,545761,Irongate,Hastings District
1468902,14,545761,Irongate,Hastings District
1468903,7,545842,Bridge Pa,Hastings District
1469000,11,545761,Irongate,Hastings District
1469100,2,545761,Irongate,Hastings District
1469201,0,547900,Raureka,Hastings District
1469202,2,547900,Raureka,Hastings District
1469304,0,547900,Raureka,Hastings District
1469305,1,545761,Irongate,Hastings District
1469302,2,547900,Raureka,Hastings District
1469303,0,547900,Raureka,Hastings District
1469400,4,548300,Akina,Hastings District
1469500,3,545762,Longlands South,Hastings District
1469600,5,545852,Pakipaki,Hastings District
1469703,10,545710,Twyford,Hastings District
1469704,6,545842,Bridge Pa,Hastings District
1469708,7,548611,Kingsley-Chatham,Hastings District
1469709,3,548611,Kingsley-Chatham,Hastings District
1469710,7,548611,Kingsley-Chatham,Hastings District
1469706,12,548611,Kingsley-Chatham,Hastings District
1469707,0,548611,Kingsley-Chatham,Hastings District
1469801,1,545761,Irongate,Hastings District
1469802,1,547900,Raureka,Hastings District
1469905,7,545761,Irongate,Hastings District
1469906,0,545761,Irongate,Hastings District
1469904,2,545761,Irongate,Hastings District
1469902,8,547900,Raureka,Hastings District
1470001,2,545761,Irongate,Hastings District
1470002,3,545761,Irongate,Hastings District
1470003,11,545761,Irongate,Hastings District
1470101,1,545842,Bridge Pa,Hastings District
1470102,2,545761,Irongate,Hastings District
1470103,6,545842,Bridge Pa,Hastings District
1470205,2,545842,Bridge Pa,Hastings District
1470207,3,545842,Bridge Pa,Hastings District
1470215,0,545842,Bridge Pa,Hastings District
1470216,5,545842,Bridge Pa,Hastings District
1470209,0,545842,Bridge Pa,Hastings District
1470210,0,545842,Bridge Pa,Hastings District
1470211,1,545842,Bridge Pa,Hastings District
1470217,0,545842,Bridge Pa,Hastings District
1470218,4,545842,Bridge Pa,Hastings District
1470213,4,545842,Bridge Pa,Hastings District
1470214,3,545842,Bridge Pa,Hastings District
1470305,9,548611,Kingsley-Chatham,Hastings District
1470306,1,545841,Maraekakaho,Hastings District
1470307,3,545842,Bridge Pa,Hastings District
1470308,3,545842,Bridge Pa,Hastings District
1470309,9,548611,Kingsley-Chatham,Hastings District
1470318,10,548611,Kingsley-Chatham,Hastings District
1470319,8,548611,Kingsley-Chatham,Hastings District
1470311,17,548611,Kingsley-Chatham,Hastings District
1470313,7,548611,Kingsley-Chatham,Hastings District
1470314,7,548611,Kingsley-Chatham,Hastings District
1470315,8,548611,Kingsley-Chatham,Hastings District
1470316,5,548611,Kingsley-Chatham,Hastings District
1470317,4,548611,Kingsley-Chatham,Hastings District
1470400,0,545710,Twyford,Hastings District
1470500,1,545710,Twyford,Hastings District
1470600,0,545710,Twyford,Hastings District
1470700,2,545710,Twyford,Hastings District
1470800,3,545710,Twyford,Hastings District
1470900,3,545710,Twyford,Hastings District
1471000,16,545710,Twyford,Hastings District
1471100,12,545710,Twyford,Hastings District
1471201,7,545710,Twyford,Hastings District
1471202,6,547800,Frimley,Hastings District
1471300,6,545710,Twyford,Hastings District
1471401,11,545721,Karamu,Hastings District
1471402,2,547600,Mahora,Hastings District
1471500,1,545721,Karamu,Hastings District
1471600,5,545721,Karamu,Hastings District
1471700,2,545721,Karamu,Hastings District
1471800,5,545721,Karamu,Hastings District
1471900,0,545721,Karamu,Hastings District
1472000,7,545721,Karamu,Hastings District
1472100,5,545721,Karamu,Hastings District
1472200,0,545721,Karamu,Hastings District
1472300,2,545721,Karamu,Hastings District
1472403,0,545721,Karamu,Hastings District
1472404,3,545721,Karamu,Hastings District
1472405,3,545721,Karamu,Hastings District
1472402,0,548000,Mayfair,Hastings District
1472500,5,548000,Mayfair,Hastings District
1472600,5,545721,Karamu,Hastings District
1472701,3,545721,Karamu,Hastings District
1472702,4,545721,Karamu,Hastings District
1472801,0,545721,Karamu,Hastings District
1472803,0,548100,Parkvale,Hastings District
1472804,3,548100,Parkvale,Hastings District
1472900,7,545721,Karamu,Hastings District
1473000,6,545721,Karamu,Hastings District
1473100,14,545721,Karamu,Hastings District
1473200,4,545721,Karamu,Hastings District
1473300,6,548400,Woolwich,Hastings District
1473400,7,548400,Woolwich,Hastings District
1473500,5,548400,Woolwich,Hastings District
1473600,0,548400,Woolwich,Hastings District
1473700,15,548620,Flaxmere East,Hastings District
1473804,2,548611,Kingsley-Chatham,Hastings District
1473805,5,548611,Kingsley-Chatham,Hastings District
1473806,4,548611,Kingsley-Chatham,Hastings District
